",""PN01728AM"""
",""Producto bruto interno y demanda interna (variaciones porcentuales anualizadas) - PBI"""
Ene04,3.67496599637412
Feb04,4.24595911891129
Mar04,5.77425697433643
Abr04,4.24799534215177
May04,3.95075685370211
Jun04,3.00998259699102
Jul04,3.66095616538795
Ago04,4.45023506212127
Sep04,4.78524711339773
Oct04,2.6205800566763
Nov04,9.45717190074313
Dic04,9.79438004053065
Ene05,5.35597311641661
Feb05,8.14741281752654
Mar05,3.51107490542298
Abr05,3.54241464164074
May05,6.50889811528315
Jun05,6.20539280505837
Jul05,6.29649721858796
Ago05,7.06300307201129
Sep05,6.05312105189148
Oct05,6.49266528282108
Nov05,9.39989740117371
Dic05,6.8833669870526
Ene06,7.10170164430077
Feb06,5.60815182888311
Mar06,12.0795001803328
Abr06,5.40297358027564
May06,6.09980733591271
Jun06,7.48071786155007
Jul06,6.51377282433505
Ago06,10.3209217546199
Sep06,8.1394039741372
Oct06,8.70194068649587
Nov06,4.74313280864557
Dic06,8.59943457160934
Ene07,5.01236722650898
Feb07,4.77332587160938
Mar07,6.02086951296301
Abr07,5.29367395960866
May07,7.14467706791587
Jun07,6.50202639332215
Jul07,10.3091253231208
Ago07,9.36476753543954
Sep07,12.9223458647179
Oct07,11.8993819671327
Nov07,9.82436332724905
Dic07,12.5093755425449
Ene08,9.51599175842249
Feb08,13.5432143403396
Mar08,7.61626897733746
Abr08,14.0843896941196
May08,7.00609733154428
Jun08,10.7900064032624
Jul08,9.51384877404363
Ago08,8.75008312915641
Sep08,10.4751555047602
Oct08,8.24417810814964
Nov08,6.30876625749638
Dic08,5.02447752515012
Ene09,4.51251484628026
Feb09,0.354680199668634
Mar09,2.94433760535814
Abr09,-1.26529496748405
May09,1.91611750369115
Jun09,-2.85850364942411
Jul09,-1.39073716717304
Ago09,0.885383168271408
Sep09,0.238365957366392
Oct09,1.26402444737389
Nov09,2.66528634163698
Dic09,4.1792537473676
Ene10,3.09972015475976
Feb10,5.09543690249263
Mar10,8.13674923491839
Abr10,7.97224437882032
May10,7.53506548863532
Jun10,12.8277921414071
Jul10,9.91182337558439
Ago10,8.72291113890982
Sep10,10.0652764076685
Oct10,9.42620022853587
Nov10,8.83483491122719
Dic10,7.81207722614431
Ene11,9.56525324482768
Feb11,8.05782680824868
Mar11,7.68531894757299
Abr11,7.42562850095383
May11,5.54188415138542
Jun11,2.98101883145452
Jul11,6.06506418190559
Ago11,6.48080840765518
Sep11,4.90475276555339
Oct11,4.45652188092929
Nov11,4.74226226429488
Dic11,8.66694282208741
Ene12,5.45160255667531
Feb12,7.05456835952967
Mar12,5.85693722980649
Abr12,3.1971543641672
May12,6.91714003025029
Jun12,7.53633089913384
Jul12,7.25263229206627
Ago12,7.06201216687602
Sep12,6.7454590986407
Oct12,7.41631778990341
Nov12,6.06175397900775
Dic12,3.42496040594014
Ene13,6.45515380794165
Feb13,5.0860229140389
Mar13,3.50631924419275
Abr13,8.82052492016026
May13,4.26275627894569
Jun13,5.85470583808228
Jul13,5.3115410859468
Ago13,5.50543048156262
Sep13,4.86328403533949
Oct13,6.20868429731386
Nov13,7.28262790025009
Dic13,7.0333058889442
Ene14,4.22816443319077
Feb14,5.20823179633005
Mar14,5.41227520969711
Abr14,2.92329434852197
May14,2.5905331111518
Jun14,0.378163855204799
Jul14,1.44991902920236
Ago14,1.35323588063804
Sep14,2.67317275379179
Oct14,2.27335718776672
Nov14,0.157154628621769
Dic14,0.793651694563594
Ene15,1.5598279965584
Feb15,1.23216053850744
Mar15,2.93464556248251
Abr15,4.19581948490056
May15,1.28136437046267
Jun15,4.08388439643235
Jul15,3.60173354116187
Ago15,2.66913960277215
Sep15,3.18865379850733
Oct15,3.27516366147704
Nov15,3.94509210356024
Dic15,6.51171232918273
Ene16,3.5371521375162
Feb16,6.42260004513846
Mar16,3.55575312326125
Abr16,2.77589033642784
May16,4.88167970405086
Jun16,3.58660677418531
Jul16,3.58565807308168
Ago16,5.77586891584902
Sep16,4.50729813674215
Oct16,2.17618180089317
Nov16,3.50990366366722
Dic16,3.46246604858045
Ene17,5.04885358614208
Feb17,0.814643128455247
Mar17,1.16526007928752
Abr17,0.307665923594862
May17,3.64556261170591
Jun17,3.96473699535329
Jul17,2.21684407964053
Ago17,2.86467895140681
Sep17,3.34944212865793
Oct17,3.60377185397213
Nov17,2.01793210582757
Dic17,1.41855918818454
Ene18,2.83257693967144
Feb18,2.66509376642648
Mar18,3.85040346809552
Abr18,8.06179376144974
May18,6.69832228532294
Jun18,2.08710102963386
Jul18,2.64397825162087
Ago18,2.33711504652624
Sep18,2.43822935032069
Oct18,4.11082944921829
Nov18,5.10292033913879
Dic18,4.74988708744327
Ene19,1.7532760764844
Feb19,2.13492375035078
Mar19,3.40885093436419
Abr19,0.0366887353794352
May19,0.67200073789397
Jun19,2.75995067928679
Jul19,3.86117467997946
Ago19,3.62162869410089
Sep19,2.31604208234231
Oct19,2.35741822891954
Nov19,2.01402466397902
Dic19,1.10774689916319
Ene20,3.0400000000003
Feb20,3.96999999999993
Mar20,-16.76
Abr20,-39.09
May20,-32.5899999999998
Jun20,-18.3900000000002
Jul20,-11.3299999999998
Ago20,-9.29999999999965
Sep20,-6.23999999999986
Oct20,-3.30000000000041
Nov20,-2.54000000000007
Dic20,0.580000000000011
Ene21,-1.01997818269747
Feb21,-3.78000022559303
Mar21,18.2100044622133
Abr21,58.4903436908341
